epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
370,22804.5,0.37521,0.23826,0.87863,0.98075,0.94373,0.97549,0.91899,0.31102,0.21249,0.68658,0.00041575,0.00041575,0.00041575
371,22866.1,0.37988,0.24603,0.87915,0.98096,0.94373,0.97553,0.91914,0.31106,0.21287,0.6864,0.000414167,0.000414167,0.000414167
372,22927.2,0.37293,0.24163,0.88232,0.98088,0.94373,0.97548,0.9192,0.31067,0.21284,0.68611,0.000412583,0.000412583,0.000412583
373,22988.7,0.37761,0.24784,0.87726,0.98099,0.94373,0.97553,0.91938,0.31061,0.21364,0.68607,0.000411,0.000411,0.000411
374,23050.3,0.38077,0.24613,0.87999,0.9809,0.94373,0.97555,0.91935,0.30998,0.2133,0.68541,0.000409417,0.000409417,0.000409417
375,23111.9,0.37712,0.24363,0.87611,0.98057,0.94373,0.97558,0.91955,0.31106,0.21482,0.68626,0.000407833,0.000407833,0.000407833
376,23172.6,0.37303,0.23801,0.87706,0.98051,0.94373,0.97515,0.91943,0.31086,0.2156,0.68608,0.00040625,0.00040625,0.00040625
377,23234.2,0.37715,0.24062,0.87303,0.98083,0.94373,0.97518,0.9194,0.3106,0.21538,0.68592,0.000404667,0.000404667,0.000404667
378,23295.4,0.38197,0.24109,0.87484,0.98051,0.94373,0.97519,0.91932,0.31099,0.21658,0.68614,0.000403083,0.000403083,0.000403083
379,23356.9,0.37866,0.24111,0.8786,0.98048,0.94373,0.97562,0.9196,0.31147,0.21722,0.6867,0.0004015,0.0004015,0.0004015
380,23418.2,0.3807,0.24519,0.88083,0.98036,0.94373,0.97526,0.91957,0.31142,0.21758,0.68661,0.000399917,0.000399917,0.000399917
381,23480.1,0.37623,0.24099,0.87759,0.98063,0.94373,0.97527,0.91941,0.31136,0.21755,0.68665,0.000398333,0.000398333,0.000398333
382,23541.7,0.37441,0.239,0.87915,0.98051,0.94373,0.97534,0.91899,0.31136,0.21786,0.6867,0.00039675,0.00039675,0.00039675
383,23603.7,0.373,0.24073,0.87823,0.97985,0.94373,0.97535,0.91925,0.31168,0.21857,0.6869,0.000395167,0.000395167,0.000395167
384,23665.2,0.37243,0.2393,0.87644,0.97987,0.94373,0.97527,0.91939,0.31151,0.21825,0.68697,0.000393583,0.000393583,0.000393583
385,23726.6,0.38096,0.24532,0.88192,0.98007,0.94373,0.97527,0.91951,0.31149,0.2183,0.68699,0.000392,0.000392,0.000392
386,23788.2,0.37546,0.2435,0.87854,0.98011,0.94373,0.97523,0.91911,0.31157,0.21796,0.68708,0.000390417,0.000390417,0.000390417
387,23850.2,0.37366,0.23965,0.88028,0.98014,0.94373,0.9753,0.9194,0.31087,0.21847,0.68634,0.000388833,0.000388833,0.000388833
388,23911.9,0.3754,0.23812,0.87805,0.98041,0.94373,0.97534,0.91967,0.31074,0.21895,0.68628,0.00038725,0.00038725,0.00038725
389,23973.8,0.37237,0.23949,0.87544,0.98051,0.94343,0.97533,0.91911,0.31107,0.21911,0.68644,0.000385667,0.000385667,0.000385667
390,24035,0.37513,0.24174,0.87806,0.98008,0.94274,0.97536,0.91979,0.31094,0.21916,0.68647,0.000384083,0.000384083,0.000384083
391,24096.6,0.3682,0.24013,0.87721,0.98008,0.94274,0.97534,0.91939,0.31091,0.21929,0.68637,0.0003825,0.0003825,0.0003825
392,24158.2,0.3731,0.24161,0.87467,0.98011,0.94274,0.97539,0.91969,0.31097,0.21959,0.68654,0.000380917,0.000380917,0.000380917
393,24220.1,0.37998,0.24153,0.8814,0.98009,0.94274,0.97542,0.9196,0.31072,0.21919,0.68645,0.000379333,0.000379333,0.000379333
394,24281,0.36689,0.23522,0.87622,0.98005,0.94274,0.97541,0.91974,0.31061,0.21875,0.68655,0.00037775,0.00037775,0.00037775
395,24343.1,0.36978,0.23868,0.87449,0.98011,0.94274,0.97544,0.92063,0.31097,0.21954,0.68673,0.000376167,0.000376167,0.000376167
396,24404.2,0.37241,0.23973,0.87516,0.98105,0.94274,0.97549,0.92057,0.31098,0.21963,0.68682,0.000374583,0.000374583,0.000374583
397,24465.9,0.3748,0.23922,0.87774,0.98098,0.94274,0.97552,0.92038,0.31093,0.21991,0.68669,0.000373,0.000373,0.000373
398,24527.9,0.36621,0.23588,0.8769,0.98106,0.94274,0.97552,0.92045,0.31075,0.22011,0.68658,0.000371417,0.000371417,0.000371417
399,24589.1,0.36995,0.23353,0.87614,0.98121,0.94274,0.97556,0.92066,0.31071,0.22018,0.68654,0.000369833,0.000369833,0.000369833
400,24650.5,0.37052,0.23737,0.87588,0.98142,0.94274,0.9755,0.92046,0.31093,0.22031,0.6866,0.00036825,0.00036825,0.00036825
401,24712,0.37696,0.23918,0.88097,0.98189,0.94274,0.97551,0.92027,0.31098,0.22117,0.68666,0.000366667,0.000366667,0.000366667
402,24773.2,0.3665,0.23317,0.87693,0.98196,0.94274,0.97551,0.92021,0.31093,0.22121,0.68672,0.000365083,0.000365083,0.000365083
403,24834.5,0.36152,0.23053,0.87202,0.98162,0.94274,0.97552,0.91991,0.3111,0.22122,0.68678,0.0003635,0.0003635,0.0003635
404,24896.1,0.36657,0.23414,0.87644,0.98162,0.94274,0.9755,0.92005,0.31114,0.22146,0.6869,0.000361917,0.000361917,0.000361917
405,24957.3,0.36329,0.23396,0.87381,0.98163,0.94274,0.97511,0.92032,0.31097,0.22192,0.68689,0.000360333,0.000360333,0.000360333
406,25018.5,0.36837,0.23766,0.87498,0.98185,0.94274,0.97521,0.92049,0.31111,0.22193,0.68695,0.00035875,0.00035875,0.00035875
407,25079.9,0.36276,0.23654,0.87633,0.98172,0.94274,0.97516,0.92055,0.31116,0.22196,0.68704,0.000357167,0.000357167,0.000357167
408,25141.2,0.35027,0.22572,0.87164,0.98173,0.94274,0.97517,0.92052,0.31119,0.22216,0.68705,0.000355583,0.000355583,0.000355583
409,25202.8,0.37424,0.23763,0.87767,0.98179,0.94274,0.9752,0.92007,0.31145,0.22245,0.68723,0.000354,0.000354,0.000354
410,25264.5,0.36313,0.23306,0.87422,0.98212,0.94274,0.97516,0.92048,0.31147,0.22291,0.68728,0.000352417,0.000352417,0.000352417
411,25325.5,0.36127,0.2338,0.8742,0.9822,0.94274,0.97517,0.92023,0.31144,0.22402,0.68742,0.000350833,0.000350833,0.000350833
412,25387.3,0.36894,0.23582,0.87624,0.98186,0.94274,0.97512,0.92016,0.31159,0.22474,0.68762,0.00034925,0.00034925,0.00034925
413,25449,0.36843,0.23133,0.87313,0.9819,0.94274,0.97506,0.92007,0.31187,0.22495,0.6879,0.000347667,0.000347667,0.000347667
414,25510.8,0.36289,0.23354,0.87476,0.98216,0.94176,0.97514,0.91999,0.3119,0.22598,0.68797,0.000346083,0.000346083,0.000346083
415,25572.5,0.36726,0.23777,0.87285,0.98203,0.94176,0.97511,0.9197,0.31174,0.22693,0.68788,0.0003445,0.0003445,0.0003445
416,25634.8,0.36059,0.23363,0.87268,0.98177,0.94176,0.97508,0.91952,0.31172,0.22675,0.68794,0.000342917,0.000342917,0.000342917
417,25696.5,0.36111,0.23146,0.87107,0.98193,0.94176,0.97506,0.91968,0.31146,0.22755,0.68806,0.000341333,0.000341333,0.000341333
418,25758.5,0.35667,0.22816,0.87292,0.98193,0.94176,0.97505,0.91959,0.31131,0.22844,0.68806,0.00033975,0.00033975,0.00033975
419,25820.5,0.36356,0.23214,0.87879,0.98195,0.94176,0.9751,0.91979,0.31148,0.22937,0.68822,0.000338167,0.000338167,0.000338167
420,25882.2,0.3573,0.22881,0.87082,0.98185,0.94176,0.97507,0.91971,0.31118,0.2295,0.68812,0.000336583,0.000336583,0.000336583
421,25944,0.36147,0.23092,0.87251,0.98209,0.94176,0.9751,0.91981,0.31109,0.23005,0.68794,0.000335,0.000335,0.000335
422,26006.2,0.36662,0.23174,0.87415,0.98248,0.94108,0.97471,0.91981,0.31051,0.22982,0.68758,0.000333417,0.000333417,0.000333417
423,26067.8,0.36048,0.22684,0.87137,0.98247,0.94077,0.97477,0.91979,0.31049,0.23046,0.68767,0.000331833,0.000331833,0.000331833
424,26129.5,0.36035,0.23112,0.87111,0.98247,0.94043,0.97481,0.92002,0.31046,0.23134,0.6877,0.00033025,0.00033025,0.00033025
425,26191.5,0.35646,0.22868,0.87178,0.98247,0.94038,0.97475,0.91944,0.31038,0.23133,0.68768,0.000328667,0.000328667,0.000328667
426,26253.4,0.36083,0.23199,0.87457,0.98247,0.94041,0.97471,0.91954,0.31045,0.23258,0.68776,0.000327083,0.000327083,0.000327083
427,26314.7,0.35813,0.22764,0.87173,0.98247,0.94062,0.9747,0.91966,0.31046,0.23265,0.68781,0.0003255,0.0003255,0.0003255
428,26376.5,0.35296,0.22353,0.87517,0.98246,0.94022,0.97433,0.91936,0.31054,0.23347,0.68804,0.000323917,0.000323917,0.000323917
429,26437.8,0.36329,0.23093,0.87377,0.98247,0.94045,0.97437,0.91908,0.31048,0.23351,0.68799,0.000322333,0.000322333,0.000322333
430,26499.8,0.36516,0.23294,0.87564,0.98247,0.94058,0.97434,0.91889,0.31027,0.23374,0.68791,0.00032075,0.00032075,0.00032075
431,26561.3,0.35124,0.22528,0.86981,0.98196,0.93978,0.97429,0.91897,0.31048,0.23438,0.6879,0.000319167,0.000319167,0.000319167
432,26623.1,0.36203,0.23173,0.87538,0.98145,0.94006,0.97427,0.91911,0.3105,0.23477,0.68796,0.000317583,0.000317583,0.000317583
433,26684.4,0.35855,0.2283,0.87224,0.98145,0.94033,0.97429,0.91893,0.31043,0.23481,0.68786,0.000316,0.000316,0.000316
434,26746.5,0.35903,0.23081,0.876,0.98146,0.94046,0.97385,0.91861,0.31023,0.23511,0.68782,0.000314417,0.000314417,0.000314417
435,26807.9,0.35309,0.22737,0.86919,0.98145,0.9403,0.97382,0.91845,0.3099,0.23561,0.68763,0.000312833,0.000312833,0.000312833
436,26869.3,0.35828,0.22668,0.87661,0.98145,0.94035,0.97381,0.9182,0.30981,0.23617,0.68766,0.00031125,0.00031125,0.00031125
437,26930.7,0.35336,0.22536,0.86928,0.98102,0.93978,0.97376,0.91852,0.30987,0.23701,0.68782,0.000309667,0.000309667,0.000309667
438,26992.2,0.36059,0.23099,0.87309,0.98145,0.94009,0.97374,0.91849,0.30974,0.2378,0.68772,0.000308083,0.000308083,0.000308083
439,27053.9,0.34904,0.22723,0.86888,0.98145,0.94008,0.97382,0.91865,0.30989,0.2376,0.68771,0.0003065,0.0003065,0.0003065
440,27115.2,0.35265,0.22443,0.87147,0.98134,0.93978,0.97378,0.91839,0.30996,0.23799,0.68767,0.000304917,0.000304917,0.000304917
441,27176.5,0.34465,0.22151,0.86789,0.98122,0.93978,0.97378,0.91852,0.31026,0.23805,0.6877,0.000303333,0.000303333,0.000303333
442,27238.1,0.3443,0.21929,0.86593,0.97845,0.94126,0.97381,0.91839,0.30998,0.23838,0.68768,0.00030175,0.00030175,0.00030175
443,27299.7,0.35255,0.22694,0.87017,0.97847,0.9422,0.97381,0.91842,0.31008,0.23843,0.68785,0.000300167,0.000300167,0.000300167
444,27361.5,0.34722,0.22129,0.87251,0.97844,0.94085,0.97384,0.9185,0.31024,0.23947,0.68796,0.000298583,0.000298583,0.000298583
445,27423.1,0.3514,0.22077,0.87089,0.97844,0.94097,0.97377,0.91838,0.31044,0.24038,0.68809,0.000297,0.000297,0.000297
446,27485,0.34921,0.22463,0.86986,0.97752,0.94077,0.97381,0.91846,0.31019,0.24035,0.68785,0.000295417,0.000295417,0.000295417
447,27546.4,0.34827,0.2225,0.86898,0.97746,0.94167,0.97371,0.91823,0.31034,0.24065,0.68788,0.000293833,0.000293833,0.000293833
448,27607.7,0.35266,0.22428,0.87183,0.98443,0.93634,0.97385,0.91847,0.31027,0.24114,0.68794,0.00029225,0.00029225,0.00029225
449,27669.1,0.34924,0.22138,0.87059,0.9839,0.93682,0.97385,0.91824,0.3103,0.24158,0.68794,0.000290667,0.000290667,0.000290667
450,27730.6,0.3461,0.22464,0.86939,0.98255,0.93682,0.97394,0.91843,0.31017,0.24137,0.68805,0.000289083,0.000289083,0.000289083
451,27792.4,0.35282,0.22632,0.87221,0.98443,0.93619,0.97395,0.91853,0.31012,0.24138,0.68802,0.0002875,0.0002875,0.0002875
452,27853,0.35029,0.2243,0.86623,0.98443,0.93651,0.97438,0.91881,0.31011,0.24136,0.68798,0.000285917,0.000285917,0.000285917
453,27914.9,0.34829,0.2236,0.869,0.98245,0.93682,0.97442,0.91928,0.31034,0.24255,0.68817,0.000284333,0.000284333,0.000284333
454,27976.5,0.34756,0.22299,0.86832,0.9825,0.93682,0.97448,0.91936,0.31034,0.24273,0.68817,0.00028275,0.00028275,0.00028275
455,28038,0.34996,0.22769,0.86786,0.98272,0.93682,0.97451,0.91916,0.31041,0.24345,0.68814,0.000281167,0.000281167,0.000281167
456,28099.4,0.35128,0.22247,0.87208,0.97992,0.93978,0.97456,0.91913,0.31029,0.24339,0.68811,0.000279583,0.000279583,0.000279583
457,28161.1,0.34794,0.22316,0.86995,0.97998,0.93978,0.97457,0.91905,0.31019,0.24368,0.6881,0.000278,0.000278,0.000278
458,28222.5,0.34245,0.21657,0.86904,0.98016,0.93978,0.9746,0.91912,0.31028,0.24408,0.68814,0.000276417,0.000276417,0.000276417
459,28284.4,0.35061,0.22339,0.86938,0.98037,0.93978,0.97458,0.91921,0.31011,0.24364,0.68806,0.000274833,0.000274833,0.000274833
460,28345.6,0.33934,0.22118,0.866,0.98613,0.93583,0.97458,0.91929,0.31007,0.24359,0.68793,0.00027325,0.00027325,0.00027325
461,28407.4,0.3451,0.21693,0.8662,0.98702,0.93583,0.9746,0.91919,0.3101,0.24342,0.68791,0.000271667,0.000271667,0.000271667
462,28469.3,0.33919,0.21953,0.86642,0.98665,0.93583,0.97462,0.91916,0.3103,0.24359,0.68788,0.000270083,0.000270083,0.000270083
463,28531.1,0.33811,0.21824,0.86417,0.98647,0.93583,0.97466,0.9191,0.31032,0.24311,0.68786,0.0002685,0.0002685,0.0002685
464,28591.9,0.34103,0.22078,0.86623,0.9865,0.93583,0.97463,0.91912,0.31019,0.2431,0.68776,0.000266917,0.000266917,0.000266917
465,28653.7,0.34679,0.22537,0.87086,0.98651,0.93583,0.97457,0.9187,0.31011,0.24315,0.68777,0.000265333,0.000265333,0.000265333
466,28714.8,0.34143,0.21874,0.86786,0.98645,0.93583,0.97461,0.91952,0.31004,0.24334,0.68778,0.00026375,0.00026375,0.00026375
467,28776.3,0.34109,0.21797,0.86488,0.98638,0.93583,0.97462,0.91939,0.31,0.24256,0.68781,0.000262167,0.000262167,0.000262167
468,28837.9,0.34374,0.219,0.87025,0.98633,0.93583,0.97463,0.91891,0.31007,0.24246,0.68776,0.000260583,0.000260583,0.000260583
469,28899.8,0.34635,0.22299,0.87015,0.98628,0.93583,0.97456,0.91904,0.31007,0.24247,0.68773,0.000259,0.000259,0.000259
470,28961.3,0.33988,0.22098,0.86928,0.98619,0.93583,0.97458,0.91915,0.31005,0.24268,0.68782,0.000257417,0.000257417,0.000257417
471,29022.3,0.34412,0.22217,0.869,0.98621,0.93583,0.97419,0.91921,0.30989,0.24177,0.68777,0.000255833,0.000255833,0.000255833
472,29083.1,0.3503,0.2241,0.87244,0.98618,0.93583,0.97416,0.91877,0.31005,0.24195,0.68779,0.00025425,0.00025425,0.00025425
473,29144.6,0.33845,0.21794,0.86597,0.98617,0.93583,0.97466,0.91902,0.31046,0.24245,0.68814,0.000252667,0.000252667,0.000252667
474,29206.7,0.34671,0.22358,0.87361,0.98612,0.93583,0.97417,0.91889,0.31047,0.24278,0.68802,0.000251083,0.000251083,0.000251083
475,29268.7,0.33586,0.21534,0.86507,0.98596,0.93583,0.97494,0.919,0.3105,0.24329,0.68808,0.0002495,0.0002495,0.0002495
476,29330.3,0.33877,0.21752,0.86732,0.98566,0.93583,0.97504,0.91882,0.3106,0.24364,0.68808,0.000247917,0.000247917,0.000247917
477,29392.4,0.33611,0.2159,0.86347,0.9859,0.93583,0.97501,0.91904,0.31081,0.24451,0.68814,0.000246333,0.000246333,0.000246333
478,29453.9,0.34615,0.22247,0.86729,0.98467,0.93485,0.97498,0.91913,0.31082,0.24389,0.68827,0.00024475,0.00024475,0.00024475
479,29515.4,0.3303,0.21416,0.86512,0.98469,0.93485,0.97498,0.91894,0.31099,0.24429,0.68819,0.000243167,0.000243167,0.000243167
480,29577,0.3341,0.22006,0.86607,0.98352,0.93583,0.97498,0.91897,0.31096,0.24342,0.68823,0.000241583,0.000241583,0.000241583
481,29638.7,0.34147,0.22118,0.86906,0.98341,0.93583,0.97508,0.91893,0.31109,0.24371,0.68829,0.00024,0.00024,0.00024
482,29699.9,0.33984,0.21965,0.86763,0.98341,0.93607,0.97507,0.91887,0.31125,0.24426,0.68843,0.000238417,0.000238417,0.000238417
483,29761.6,0.3403,0.21768,0.86628,0.98399,0.93583,0.97506,0.91836,0.31139,0.24389,0.68855,0.000236833,0.000236833,0.000236833
484,29823.3,0.34358,0.21806,0.8675,0.98285,0.93682,0.9751,0.91849,0.31147,0.24336,0.68863,0.00023525,0.00023525,0.00023525
485,29885.2,0.34015,0.21759,0.86925,0.98459,0.93485,0.97507,0.91843,0.3116,0.24328,0.68867,0.000233667,0.000233667,0.000233667
486,29947.2,0.33444,0.2127,0.86791,0.98543,0.93472,0.97507,0.91857,0.31153,0.24245,0.68869,0.000232083,0.000232083,0.000232083
487,30008.3,0.33671,0.21782,0.86408,0.98543,0.9345,0.97508,0.91865,0.31163,0.24294,0.68892,0.0002305,0.0002305,0.0002305
488,30069.8,0.33517,0.2168,0.8666,0.98543,0.93485,0.9751,0.91871,0.31179,0.24328,0.6891,0.000228917,0.000228917,0.000228917
489,30131.6,0.33602,0.21806,0.86734,0.98543,0.93476,0.9751,0.91853,0.31191,0.24338,0.68914,0.000227333,0.000227333,0.000227333
490,30193.5,0.32937,0.21061,0.8627,0.98543,0.93471,0.97504,0.91854,0.31202,0.24316,0.6893,0.00022575,0.00022575,0.00022575
491,30255.1,0.33439,0.21377,0.86702,0.98542,0.93431,0.97506,0.91857,0.31189,0.24286,0.68939,0.000224167,0.000224167,0.000224167
492,30316.7,0.32798,0.21243,0.86621,0.98542,0.93421,0.97503,0.91854,0.31202,0.243,0.68944,0.000222583,0.000222583,0.000222583
493,30377.5,0.33206,0.2155,0.86597,0.9854,0.93386,0.97503,0.91865,0.31212,0.24221,0.68954,0.000221,0.000221,0.000221
494,30439.6,0.33531,0.21543,0.86631,0.9853,0.93386,0.97503,0.91903,0.31232,0.24244,0.68961,0.000219417,0.000219417,0.000219417
495,30501,0.33005,0.21091,0.86333,0.98471,0.93386,0.97505,0.91897,0.31245,0.24228,0.68972,0.000217833,0.000217833,0.000217833
496,30562.6,0.329,0.20909,0.86597,0.98504,0.93386,0.97505,0.91886,0.31273,0.24204,0.68984,0.00021625,0.00021625,0.00021625
497,30624.4,0.33259,0.21577,0.86381,0.9851,0.93386,0.97505,0.91902,0.31283,0.24111,0.68989,0.000214667,0.000214667,0.000214667
498,30685.4,0.33003,0.21247,0.86628,0.98542,0.93412,0.97505,0.91896,0.31297,0.24071,0.68995,0.000213083,0.000213083,0.000213083
499,30746.1,0.33333,0.21316,0.86413,0.98542,0.93405,0.97505,0.91878,0.31304,0.24086,0.68996,0.0002115,0.0002115,0.0002115
